"No.","Time","Source","Destination","Protocol","Length","Info"
"215","61.126849634","192.168.0.8","54.175.190.37","TCP","54","35676  >  80 [ACK] Seq=184 Ack=531 Win=30016 Len=0"
"216","61.129285740","54.175.190.37","192.168.0.8","TCP","60","80  >  35676 [FIN, ACK] Seq=531 Ack=184 Win=21760 Len=0"
"217","61.130072803","192.168.0.8","54.175.190.37","TCP","54","35676  >  80 [FIN, ACK] Seq=184 Ack=532 Win=30016 Len=0"
"218","61.160162266","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x1f5c A cdn.hackerrank.com"
"219","61.160194828","54.175.190.37","192.168.0.8","TCP","60","80  >  35676 [ACK] Seq=532 Ack=185 Win=21760 Len=0"
"220","61.166091408","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x6098 AAAA cdn.hackerrank.com"
"221","61.197834303","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x1f5c A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"222","61.209799213","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0x6098 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"223","61.210658218","192.168.0.8","54.175.190.37","TCP","74","35678  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=151967 TSecr=0 WS=128"
"224","61.239392695","54.175.190.37","192.168.0.8","TCP","60","80  >  35678 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"225","61.239456233","192.168.0.8","54.175.190.37","TCP","54","35678  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"226","61.239757648","192.168.0.8","54.175.190.37","HTTP","238","GET /hackerrank/static/contests/capture-the-flag/infinite/pkaza.html HTTP/1.1 "
"227","61.240214296","54.175.190.37","192.168.0.8","TCP","60","80  >  35678 [ACK] Seq=1 Ack=185 Win=21760 Len=0"
"228","61.751836954","54.175.190.37","192.168.0.8","HTTP","599","HTTP/1.1 200 OK  (text/html)"
"229","61.752106439","192.168.0.8","54.175.190.37","TCP","54","35678  >  80 [ACK] Seq=185 Ack=546 Win=29975 Len=0"
"230","61.752235929","54.175.190.37","192.168.0.8","TCP","60","80  >  35678 [FIN, ACK] Seq=546 Ack=185 Win=21760 Len=0"
"231","61.753370453","192.168.0.8","54.175.190.37","TCP","54","35678  >  80 [FIN, ACK] Seq=185 Ack=547 Win=29975 Len=0"
"232","61.758760492","54.175.190.37","192.168.0.8","TCP","60","80  >  35678 [ACK] Seq=547 Ack=186 Win=21760 Len=0"
"233","61.766155240","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x7262 A cdn.hackerrank.com"
"234","61.766254300","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xc3c8 AAAA cdn.hackerrank.com"
"235","61.804846548","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x7262 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"236","61.805455379","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xc3c8 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"237","61.806017573","192.168.0.8","54.175.190.37","TCP","74","35680  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=152116 TSecr=0 WS=128"
"238","61.810358275","54.175.190.37","192.168.0.8","TCP","60","80  >  35680 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"239","61.810424896","192.168.0.8","54.175.190.37","TCP","54","35680  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"240","61.810845309","192.168.0.8","54.175.190.37","HTTP","236","GET /hackerrank/static/contests/capture-the-flag/infinite/nsj.html HTTP/1.1 "
"241","61.811268782","54.175.190.37","192.168.0.8","TCP","60","80  >  35680 [ACK] Seq=1 Ack=183 Win=21760 Len=0"
"242","62.435380759","54.175.190.37","192.168.0.8","HTTP","654","HTTP/1.1 200 OK  (text/html)"
"243","62.435412720","54.175.190.37","192.168.0.8","TCP","60","80  >  35680 [FIN, ACK] Seq=601 Ack=183 Win=21760 Len=0"
"244","62.435567669","192.168.0.8","54.175.190.37","TCP","54","35680  >  80 [ACK] Seq=183 Ack=601 Win=30000 Len=0"
"245","62.436644172","192.168.0.8","54.175.190.37","TCP","54","35680  >  80 [FIN, ACK] Seq=183 Ack=602 Win=30000 Len=0"
"246","62.441978941","54.175.190.37","192.168.0.8","TCP","60","80  >  35680 [ACK] Seq=602 Ack=184 Win=21760 Len=0"
"247","62.449728519","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x470c A cdn.hackerrank.com"
"248","62.449829433","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xca7f AAAA cdn.hackerrank.com"
"249","62.489579385","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x470c A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"250","62.489613796","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xca7f AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"251","62.490603278","192.168.0.8","54.175.190.37","TCP","74","35682  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=152287 TSecr=0 WS=128"
"252","62.495111974","54.175.190.37","192.168.0.8","TCP","60","80  >  35682 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"253","62.495251428","192.168.0.8","54.175.190.37","TCP","54","35682  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"254","62.497644332","192.168.0.8","54.175.190.37","HTTP","240","GET /hackerrank/static/contests/capture-the-flag/infinite/kpsgbkt.html HTTP/1.1 "
"255","62.501599931","54.175.190.37","192.168.0.8","TCP","60","80  >  35682 [ACK] Seq=1 Ack=187 Win=21760 Len=0"
"256","63.027320263","54.175.190.37","192.168.0.8","HTTP","562","HTTP/1.1 200 OK  (text/html)"
"257","63.027678968","192.168.0.8","54.175.190.37","TCP","54","35682  >  80 [ACK] Seq=187 Ack=509 Win=30016 Len=0"
"258","63.029268204","192.168.0.8","54.175.190.37","TCP","54","35682  >  80 [FIN, ACK] Seq=187 Ack=509 Win=30016 Len=0"
"259","63.032972921","54.175.190.37","192.168.0.8","TCP","60","80  >  35682 [FIN, ACK] Seq=509 Ack=187 Win=21760 Len=0"
"260","63.033010785","192.168.0.8","54.175.190.37","TCP","54","35682  >  80 [ACK] Seq=188 Ack=510 Win=30016 Len=0"
"261","63.042335982","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x9152 A cdn.hackerrank.com"
"262","63.042438332","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x8af2 AAAA cdn.hackerrank.com"
"263","63.045098717","54.175.190.37","192.168.0.8","TCP","60","80  >  35682 [ACK] Seq=510 Ack=188 Win=21760 Len=0"
"264","63.088782736","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x9152 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"265","63.089387524","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0x8af2 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"266","63.089814591","192.168.0.8","54.175.190.37","TCP","74","35684  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=152437 TSecr=0 WS=128"
"267","63.094481021","54.175.190.37","192.168.0.8","TCP","60","80  >  35684 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"268","63.094544043","192.168.0.8","54.175.190.37","TCP","54","35684  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"269","63.094930471","192.168.0.8","54.175.190.37","HTTP","240","GET /hackerrank/static/contests/capture-the-flag/infinite/kaypuar.html HTTP/1.1 "
"270","63.095191612","54.175.190.37","192.168.0.8","TCP","60","80  >  35684 [ACK] Seq=1 Ack=187 Win=21760 Len=0"
"271","63.632579242","54.175.190.37","192.168.0.8","HTTP","529","HTTP/1.1 200 OK  (text/html)"
"272","63.632656800","54.175.190.37","192.168.0.8","TCP","60","80  >  35684 [FIN, ACK] Seq=476 Ack=187 Win=21760 Len=0"
"273","63.632841069","192.168.0.8","54.175.190.37","TCP","54","35684  >  80 [ACK] Seq=187 Ack=476 Win=30016 Len=0"
"274","63.634267643","192.168.0.8","54.175.190.37","TCP","54","35684  >  80 [FIN, ACK] Seq=187 Ack=477 Win=30016 Len=0"
"275","63.639197187","54.175.190.37","192.168.0.8","TCP","60","80  >  35684 [ACK] Seq=477 Ack=188 Win=21760 Len=0"
"276","63.646410840","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x700c A cdn.hackerrank.com"
"277","63.646507631","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x5048 AAAA cdn.hackerrank.com"
"278","63.688165245","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x700c A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"279","63.688204352","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0x5048 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"280","63.688889177","192.168.0.8","54.175.190.37","TCP","74","35686  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=152587 TSecr=0 WS=128"
"281","63.701594861","54.175.190.37","192.168.0.8","TCP","60","80  >  35686 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"282","63.701710320","192.168.0.8","54.175.190.37","TCP","54","35686  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"283","63.702247670","192.168.0.8","54.175.190.37","HTTP","240","GET /hackerrank/static/contests/capture-the-flag/infinite/zsuqwbi.html HTTP/1.1 "
"284","63.702615758","54.175.190.37","192.168.0.8","TCP","60","80  >  35686 [ACK] Seq=1 Ack=187 Win=21760 Len=0"
"285","64.246375023","54.175.190.37","192.168.0.8","HTTP","593","HTTP/1.1 200 OK  (text/html)"
"286","64.246715548","192.168.0.8","54.175.190.37","TCP","54","35686  >  80 [ACK] Seq=187 Ack=540 Win=30184 Len=0"
"287","64.246992359","54.175.190.37","192.168.0.8","TCP","60","80  >  35686 [FIN, ACK] Seq=540 Ack=187 Win=21760 Len=0"
"288","64.248001360","192.168.0.8","54.175.190.37","TCP","54","35686  >  80 [FIN, ACK] Seq=187 Ack=541 Win=30184 Len=0"
"289","64.253664177","54.175.190.37","192.168.0.8","TCP","60","80  >  35686 [ACK] Seq=541 Ack=188 Win=21760 Len=0"
"290","64.266566206","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x1260 A cdn.hackerrank.com"
"291","64.266673695","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xb39d AAAA cdn.hackerrank.com"
"292","64.305912845","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x1260 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"293","64.305949657","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xb39d AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"294","64.306556812","192.168.0.8","54.175.190.37","TCP","74","35688  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=152741 TSecr=0 WS=128"
"295","64.310972367","54.175.190.37","192.168.0.8","TCP","60","80  >  35688 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"296","64.311037780","192.168.0.8","54.175.190.37","TCP","54","35688  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"297","64.311416541","192.168.0.8","54.175.190.37","HTTP","238","GET /hackerrank/static/contests/capture-the-flag/infinite/mtoiz.html HTTP/1.1 "
"298","64.311964323","54.175.190.37","192.168.0.8","TCP","60","80  >  35688 [ACK] Seq=1 Ack=185 Win=21760 Len=0"
"299","64.787287504","54.175.190.37","192.168.0.8","HTTP","523","HTTP/1.1 200 OK  (text/html)"
"300","64.787448513","192.168.0.8","54.175.190.37","TCP","54","35688  >  80 [ACK] Seq=185 Ack=470 Win=30016 Len=0"
"301","64.787591075","54.175.190.37","192.168.0.8","TCP","60","80  >  35688 [FIN, ACK] Seq=470 Ack=185 Win=21760 Len=0"
"302","64.788566190","192.168.0.8","54.175.190.37","TCP","54","35688  >  80 [FIN, ACK] Seq=185 Ack=471 Win=30016 Len=0"
"303","64.794760361","54.175.190.37","192.168.0.8","TCP","60","80  >  35688 [ACK] Seq=471 Ack=186 Win=21760 Len=0"
"304","64.798275732","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x0ae5 A cdn.hackerrank.com"
"305","64.798368806","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xa32f AAAA cdn.hackerrank.com"
"306","64.836375615","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x0ae5 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"307","64.836884866","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xa32f AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"308","64.837617173","192.168.0.8","54.175.190.37","TCP","74","35690  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=152874 TSecr=0 WS=128"
"309","64.842335708","54.175.190.37","192.168.0.8","TCP","60","80  >  35690 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"310","64.842399440","192.168.0.8","54.175.190.37","TCP","54","35690  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"311","64.842926622","192.168.0.8","54.175.190.37","HTTP","238","GET /hackerrank/static/contests/capture-the-flag/infinite/gatft.html HTTP/1.1 "
"312","64.843150809","54.175.190.37","192.168.0.8","TCP","60","80  >  35690 [ACK] Seq=1 Ack=185 Win=21760 Len=0"
"313","65.344569438","54.175.190.37","192.168.0.8","HTTP","694","HTTP/1.1 200 OK  (text/html)"
"314","65.344717223","192.168.0.8","54.175.190.37","TCP","54","35690  >  80 [ACK] Seq=185 Ack=641 Win=30080 Len=0"
"315","65.345953090","192.168.0.8","54.175.190.37","TCP","54","35690  >  80 [FIN, ACK] Seq=185 Ack=641 Win=30080 Len=0"
"316","65.347381154","54.175.190.37","192.168.0.8","TCP","60","80  >  35690 [FIN, ACK] Seq=641 Ack=185 Win=21760 Len=0"
"317","65.347400330","192.168.0.8","54.175.190.37","TCP","54","35690  >  80 [ACK] Seq=186 Ack=642 Win=30080 Len=0"
"318","65.350304171","54.175.190.37","192.168.0.8","TCP","60","80  >  35690 [ACK] Seq=642 Ack=186 Win=21760 Len=0"
"319","65.360617111","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x1064 A cdn.hackerrank.com"
"320","65.360717544","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xed5a AAAA cdn.hackerrank.com"
"321","65.398664315","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x1064 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"322","65.399155762","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xed5a AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"323","65.399672956","192.168.0.8","54.175.190.37","TCP","74","35692  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=153014 TSecr=0 WS=128"
"324","65.404122058","54.175.190.37","192.168.0.8","TCP","60","80  >  35692 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"325","65.404183249","192.168.0.8","54.175.190.37","TCP","54","35692  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"326","65.404556185","192.168.0.8","54.175.190.37","HTTP","240","GET /hackerrank/static/contests/capture-the-flag/infinite/dywfnxj.html HTTP/1.1 "
"327","65.404736046","54.175.190.37","192.168.0.8","TCP","60","80  >  35692 [ACK] Seq=1 Ack=187 Win=21760 Len=0"
"328","65.890965084","54.175.190.37","192.168.0.8","HTTP","599","HTTP/1.1 200 OK  (text/html)"
"329","65.891203384","192.168.0.8","54.175.190.37","TCP","54","35692  >  80 [ACK] Seq=187 Ack=546 Win=29975 Len=0"
"330","65.892764817","192.168.0.8","54.175.190.37","TCP","54","35692  >  80 [FIN, ACK] Seq=187 Ack=546 Win=29975 Len=0"
"331","65.895611944","54.175.190.37","192.168.0.8","TCP","60","80  >  35692 [FIN, ACK] Seq=546 Ack=187 Win=21760 Len=0"
"332","65.895647164","192.168.0.8","54.175.190.37","TCP","54","35692  >  80 [ACK] Seq=188 Ack=547 Win=29975 Len=0"
"333","65.903132600","54.175.190.37","192.168.0.8","TCP","60","80  >  35692 [ACK] Seq=547 Ack=188 Win=21760 Len=0"
"334","65.906100687","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x459a A cdn.hackerrank.com"
"335","65.906192349","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xef13 AAAA cdn.hackerrank.com"
"336","65.953078385","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x459a A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"337","65.953446452","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xef13 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"338","65.953843743","192.168.0.8","54.175.190.37","TCP","74","35694  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=153153 TSecr=0 WS=128"
"339","65.962455387","54.175.190.37","192.168.0.8","TCP","60","80  >  35694 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"340","65.962517842","192.168.0.8","54.175.190.37","TCP","54","35694  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"341","65.962830407","192.168.0.8","54.175.190.37","HTTP","237","GET /hackerrank/static/contests/capture-the-flag/infinite/nhho.html HTTP/1.1 "
"342","65.963269122","54.175.190.37","192.168.0.8","TCP","60","80  >  35694 [ACK] Seq=1 Ack=184 Win=21760 Len=0"
"343","66.085087601","192.168.0.1","239.255.255.250","SSDP","307","NOTIFY * HTTP/1.1  "
"344","66.086247366","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"345","66.086570544","192.168.0.1","239.255.255.250","SSDP","379","NOTIFY * HTTP/1.1  "
"346","66.086576108","192.168.0.1","239.255.255.250","SSDP","371","NOTIFY * HTTP/1.1  "
"347","66.087414684","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"348","66.089041758","192.168.0.1","239.255.255.250","SSDP","355","NOTIFY * HTTP/1.1  "
"349","66.089058274","192.168.0.1","239.255.255.250","SSDP","387","NOTIFY * HTTP/1.1  "
"350","66.089449541","192.168.0.1","239.255.255.250","SSDP","316","NOTIFY * HTTP/1.1  "
"351","66.090043575","192.168.0.1","239.255.255.250","SSDP","375","NOTIFY * HTTP/1.1  "
"352","66.090781055","192.168.0.1","239.255.255.250","SSDP","381","NOTIFY * HTTP/1.1  "
"353","66.091290861","192.168.0.1","239.255.255.250","SSDP","369","NOTIFY * HTTP/1.1  "
"354","66.092280620","192.168.0.1","239.255.255.250","SSDP","375","NOTIFY * HTTP/1.1  "
"355","66.094183157","192.168.0.1","239.255.255.250","SSDP","303","NOTIFY * HTTP/1.1  "
"356","66.094191006","192.168.0.1","239.255.255.250","SSDP","312","NOTIFY * HTTP/1.1  "
"357","66.094736816","192.168.0.1","239.255.255.250","SSDP","367","NOTIFY * HTTP/1.1  "
"358","66.095161140","192.168.0.1","239.255.255.250","SSDP","377","NOTIFY * HTTP/1.1  "
"359","66.474522320","54.175.190.37","192.168.0.8","HTTP","530","HTTP/1.1 200 OK  (text/html)"
"360","66.474844512","54.175.190.37","192.168.0.8","TCP","60","80  >  35694 [FIN, ACK] Seq=477 Ack=184 Win=21760 Len=0"
"361","66.474949613","192.168.0.8","54.175.190.37","TCP","54","35694  >  80 [ACK] Seq=184 Ack=477 Win=30016 Len=0"
"362","66.476040657","192.168.0.8","54.175.190.37","TCP","54","35694  >  80 [FIN, ACK] Seq=184 Ack=478 Win=30016 Len=0"
"363","66.481630341","54.175.190.37","192.168.0.8","TCP","60","80  >  35694 [ACK] Seq=478 Ack=185 Win=21760 Len=0"
"364","66.485201457","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xe4b1 A cdn.hackerrank.com"
"365","66.485299334","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xa723 AAAA cdn.hackerrank.com"
"366","66.524082311","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0xe4b1 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"367","66.524583503","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xa723 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"368","66.525295076","192.168.0.8","54.175.190.37","TCP","74","35696  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=153296 TSecr=0 WS=128"
"369","66.529846588","54.175.190.37","192.168.0.8","TCP","60","80  >  35696 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"370","66.529940384","192.168.0.8","54.175.190.37","TCP","54","35696  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"371","66.530123984","192.168.0.8","54.175.190.37","HTTP","238","GET /hackerrank/static/contests/capture-the-flag/infinite/coara.html HTTP/1.1 "
"372","66.530351734","54.175.190.37","192.168.0.8","TCP","60","80  >  35696 [ACK] Seq=1 Ack=185 Win=21760 Len=0"
"373","67.021088308","54.175.190.37","192.168.0.8","HTTP","558","HTTP/1.1 200 OK  (text/html)"
"374","67.021314670","54.175.190.37","192.168.0.8","TCP","60","80  >  35696 [FIN, ACK] Seq=505 Ack=185 Win=21760 Len=0"
"375","67.021423012","192.168.0.8","54.175.190.37","TCP","54","35696  >  80 [ACK] Seq=185 Ack=505 Win=30016 Len=0"
"376","67.022462927","192.168.0.8","54.175.190.37","TCP","54","35696  >  80 [FIN, ACK] Seq=185 Ack=506 Win=30016 Len=0"
"377","67.027594380","54.175.190.37","192.168.0.8","TCP","60","80  >  35696 [ACK] Seq=506 Ack=186 Win=21760 Len=0"
"378","67.033476517","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x702d A cdn.hackerrank.com"
"379","67.033818787","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xf613 AAAA cdn.hackerrank.com"
"380","67.132174616","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x702d A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"381","67.169333065","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xf613 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"382","67.170301061","192.168.0.8","54.175.190.37","TCP","74","35698  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=153457 TSecr=0 WS=128"
"383","67.176990418","54.175.190.37","192.168.0.8","TCP","60","80  >  35698 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"384","67.177106596","192.168.0.8","54.175.190.37","TCP","54","35698  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"385","67.177315963","192.168.0.8","54.175.190.37","HTTP","240","GET /hackerrank/static/contests/capture-the-flag/infinite/tasdsml.html HTTP/1.1 "
"386","67.178948329","54.175.190.37","192.168.0.8","TCP","60","80  >  35698 [ACK] Seq=1 Ack=187 Win=21760 Len=0"
"387","67.675092995","54.175.190.37","192.168.0.8","HTTP","529","HTTP/1.1 200 OK  (text/html)"
"388","67.675763034","192.168.0.8","54.175.190.37","TCP","54","35698  >  80 [ACK] Seq=187 Ack=476 Win=30016 Len=0"
"389","67.677377679","192.168.0.8","54.175.190.37","TCP","54","35698  >  80 [FIN, ACK] Seq=187 Ack=476 Win=30016 Len=0"
"390","67.677646436","54.175.190.37","192.168.0.8","TCP","60","80  >  35698 [FIN, ACK] Seq=476 Ack=187 Win=21760 Len=0"
"391","67.677691004","192.168.0.8","54.175.190.37","TCP","54","35698  >  80 [ACK] Seq=188 Ack=477 Win=30016 Len=0"
"392","67.684624683","54.175.190.37","192.168.0.8","TCP","60","80  >  35698 [ACK] Seq=477 Ack=188 Win=21760 Len=0"
"393","67.687855752","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x20e7 A cdn.hackerrank.com"
"394","67.688084311","192.168.0.8","8.8.8.8","DNS","78","Standard query 0xc0ba AAAA cdn.hackerrank.com"
"395","67.725759309","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x20e7 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"396","67.726168569","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0xc0ba AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"397","67.726603568","192.168.0.8","54.175.190.37","TCP","74","35700  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=153596 TSecr=0 WS=128"
"398","67.734489424","54.175.190.37","192.168.0.8","TCP","60","80  >  35700 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"399","67.734596409","192.168.0.8","54.175.190.37","TCP","54","35700  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
"400","67.734758465","192.168.0.8","54.175.190.37","HTTP","239","GET /hackerrank/static/contests/capture-the-flag/infinite/uliqos.html HTTP/1.1 "
"401","67.735040657","54.175.190.37","192.168.0.8","TCP","60","80  >  35700 [ACK] Seq=1 Ack=186 Win=21760 Len=0"
"402","68.238489900","54.175.190.37","192.168.0.8","HTTP","569","HTTP/1.1 200 OK  (text/html)"
"403","68.238711006","54.175.190.37","192.168.0.8","TCP","60","80  >  35700 [FIN, ACK] Seq=516 Ack=186 Win=21760 Len=0"
"404","68.238814942","192.168.0.8","54.175.190.37","TCP","54","35700  >  80 [ACK] Seq=186 Ack=516 Win=30016 Len=0"
"405","68.239904285","192.168.0.8","54.175.190.37","TCP","54","35700  >  80 [FIN, ACK] Seq=186 Ack=517 Win=30016 Len=0"
"406","68.245193593","54.175.190.37","192.168.0.8","TCP","60","80  >  35700 [ACK] Seq=517 Ack=187 Win=21760 Len=0"
"407","68.250555468","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x82d6 A cdn.hackerrank.com"
"408","68.250672095","192.168.0.8","8.8.8.8","DNS","78","Standard query 0x2f38 AAAA cdn.hackerrank.com"
"409","68.295380763","8.8.8.8","192.168.0.8","DNS","119","Standard query response 0x82d6 A cdn.hackerrank.com CNAME origin-cdn.hackerrank.com A 54.175.190.37"
"410","68.295769310","8.8.8.8","192.168.0.8","DNS","181","Standard query response 0x2f38 AAAA cdn.hackerrank.com CNAME origin-cdn.hackerrank.com SOA ns-431.awsdns-53.com"
"411","68.296203228","192.168.0.8","54.175.190.37","TCP","74","35702  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=153738 TSecr=0 WS=128"
"412","68.301241450","54.175.190.37","192.168.0.8","TCP","60","80  >  35702 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1360"
"413","68.301369930","192.168.0.8","54.175.190.37","TCP","54","35702  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0"
